,value,metric,type
461,0.13631320820281703,ade,ml
462,0.07745990966602376,ade,ml
463,0.02081970581883114,ade,ml
464,0.09469927939381927,ade,ml
465,0.15398503655220833,ade,ml
466,0.038574052310484094,ade,ml
467,0.11359154325958877,ade,ml
468,0.38549667505397917,ade,ml
469,0.1070756705414947,ade,ml
470,0.06834584593684787,ade,ml
471,0.4759189428822985,ade,ml
472,0.1204494772104386,ade,ml
473,0.035520688898042115,ade,ml
474,0.11590093763792766,ade,ml
475,0.0625593220755948,ade,ml
476,0.29612829568620486,ade,ml
477,0.05820293880509119,ade,ml
478,0.05329943706366005,ade,ml
479,0.07564767873312385,ade,ml
480,0.05164720220857536,ade,ml
481,0.03161895940265569,ade,ml
482,0.18852129657894134,ade,ml
483,0.07329365191988668,ade,ml
484,0.11569043856015734,ade,ml
485,0.06669319661642664,ade,ml
486,0.11578182201125542,ade,ml
487,0.03504598821725604,ade,ml
488,0.0945085845998472,ade,ml
489,0.09107426752177125,ade,ml
490,0.058904216554156896,ade,ml
491,0.16613922535203213,ade,ml
492,0.163286167211249,ade,ml
493,0.21288801696648202,ade,ml
494,0.04966397612624199,ade,ml
495,0.04922192604696574,ade,ml
496,0.11710817964462589,ade,ml
497,0.2050364862278199,ade,ml
498,0.12209954577222983,ade,ml
499,0.15690459289670297,ade,ml
500,0.08751263631679929,ade,ml
501,0.19837677416241567,ade,ml
502,0.05837629238850851,ade,ml
503,0.042622497848596584,ade,ml
504,0.04977977689180194,ade,ml
505,0.0814734198928083,ade,ml
506,0.02366275503171813,ade,ml
507,0.04049626173525421,ade,ml
508,0.007314201322530957,ade,ml
509,0.075909667587001,ade,ml
510,0.09084101988886317,ade,ml
511,0.04681259948270334,ade,ml
512,0.16885820415702205,ade,ml
513,0.05860322721382487,ade,ml
514,0.13691016889287455,ade,ml
515,0.18999587376748406,ade,ml
516,0.13442158086266726,ade,ml
517,0.06629732655680416,ade,ml
518,0.09201252369338572,ade,ml
519,0.13667489392472668,ade,ml
520,0.0909782416083859,ade,ml
521,0.08205470917250943,ade,ml
522,0.08406468656768915,ade,ml
523,0.03362537300171706,ade,ml
524,0.009845448651594162,ade,ml
525,0.05955572755641906,ade,ml
526,0.058484623908671846,ade,ml
527,0.03502621337413154,ade,ml
528,0.03201902156633989,ade,ml
529,0.055345557699765124,ade,ml
530,0.14988334289944005,ade,ml
531,0.2181360228318221,ade,ml
532,0.3853238237388187,ade,ml
533,0.07092563217908429,ade,ml
534,0.04049166475136151,ade,ml
535,0.03118486221263673,ade,ml
536,0.19976683982973564,ade,ml
537,0.12092115798392786,ade,ml
538,0.18289377170727805,ade,ml
539,0.033056969836822284,ade,ml
540,0.024438053152570915,ade,ml
541,0.0487989622474585,ade,ml
542,0.13820584967763408,ade,ml
543,0.27737191150302243,ade,ml
544,0.012365076146577825,ade,ml
545,0.09941867134546153,ade,ml
546,0.05010790850234892,ade,ml
547,0.179934190779317,ade,ml
548,0.16154784976889286,ade,ml
549,0.34274555467771856,ade,ml
550,0.1160513866886084,ade,ml
551,0.03950847825680506,ade,ml
552,0.03409753219563196,ade,ml
553,0.011924541695787359,ade,ml
554,0.1795442131107415,ade,ml
555,0.035020399005222747,ade,ml
556,0.010598082282908943,ade,ml
557,0.1480620507094379,ade,ml
558,0.18941891858057497,ade,ml
559,0.3371757108847781,ade,ml
560,0.015226515500391192,ade,ml
561,0.061158194196046047,ade,ml
562,0.04041926761839767,ade,ml
