,value,metric,type
893,0.0,road_viols,full
894,0.0,road_viols,full
895,0.0,road_viols,full
896,1.0,road_viols,full
897,0.0,road_viols,full
898,0.0,road_viols,full
899,0.0,road_viols,full
900,1.0,road_viols,full
901,0.0,road_viols,full
902,3.0,road_viols,full
903,0.0,road_viols,full
904,0.0,road_viols,full
905,0.0,road_viols,full
906,0.0,road_viols,full
907,14.0,road_viols,full
908,0.0,road_viols,full
909,0.0,road_viols,full
910,0.0,road_viols,full
911,0.0,road_viols,full
912,0.0,road_viols,full
913,0.0,road_viols,full
914,0.0,road_viols,full
915,0.0,road_viols,full
916,0.0,road_viols,full
917,0.0,road_viols,full
918,0.0,road_viols,full
919,0.0,road_viols,full
920,0.0,road_viols,full
921,0.0,road_viols,full
922,0.0,road_viols,full
923,0.0,road_viols,full
924,5.0,road_viols,full
925,0.0,road_viols,full
926,21.0,road_viols,full
927,0.0,road_viols,full
928,0.0,road_viols,full
929,9.0,road_viols,full
930,0.0,road_viols,full
931,23.0,road_viols,full
932,0.0,road_viols,full
933,0.0,road_viols,full
934,0.0,road_viols,full
935,0.0,road_viols,full
936,0.0,road_viols,full
937,0.0,road_viols,full
938,140.0,road_viols,full
939,0.0,road_viols,full
940,0.0,road_viols,full
941,0.0,road_viols,full
942,0.0,road_viols,full
943,0.0,road_viols,full
944,0.0,road_viols,full
945,0.0,road_viols,full
946,1.0,road_viols,full
947,0.0,road_viols,full
948,57.0,road_viols,full
949,0.0,road_viols,full
950,0.0,road_viols,full
951,2.0,road_viols,full
952,0.0,road_viols,full
953,21.0,road_viols,full
954,0.0,road_viols,full
955,0.0,road_viols,full
956,0.0,road_viols,full
957,0.0,road_viols,full
958,0.0,road_viols,full
959,576.0,road_viols,full
960,0.0,road_viols,full
961,0.0,road_viols,full
962,0.0,road_viols,full
963,2.0,road_viols,full
964,0.0,road_viols,full
965,0.0,road_viols,full
966,0.0,road_viols,full
967,0.0,road_viols,full
968,147.0,road_viols,full
969,0.0,road_viols,full
970,0.0,road_viols,full
971,3.0,road_viols,full
972,0.0,road_viols,full
973,35.0,road_viols,full
974,0.0,road_viols,full
975,0.0,road_viols,full
976,0.0,road_viols,full
977,0.0,road_viols,full
978,0.0,road_viols,full
979,0.0,road_viols,full
980,0.0,road_viols,full
981,0.0,road_viols,full
982,39.0,road_viols,full
983,0.0,road_viols,full
984,0.0,road_viols,full
985,1.0,road_viols,full
986,0.0,road_viols,full
987,0.0,road_viols,full
988,0.0,road_viols,full
989,0.0,road_viols,full
990,161.0,road_viols,full
991,0.0,road_viols,full
992,0.0,road_viols,full
993,34.0,road_viols,full
994,0.0,road_viols,full
995,10.0,road_viols,full
996,0.0,road_viols,full
997,0.0,road_viols,full
998,0.0,road_viols,full
999,0.0,road_viols,full
1000,198.0,road_viols,full
1001,0.0,road_viols,full
1002,0.0,road_viols,full
1003,0.0,road_viols,full
1004,0.0,road_viols,full
1005,323.0,road_viols,full
1006,0.0,road_viols,full
1007,0.0,road_viols,full
1008,0.0,road_viols,full
1009,1.0,road_viols,full
1010,167.0,road_viols,full
1011,0.0,road_viols,full
1012,19.0,road_viols,full
1013,0.0,road_viols,full
1014,20.0,road_viols,full
1015,0.0,road_viols,full
1016,0.0,road_viols,full
1017,0.0,road_viols,full
1018,0.0,road_viols,full
1019,131.0,road_viols,full
1020,0.0,road_viols,full
1021,55.0,road_viols,full
1022,0.0,road_viols,full
1023,0.0,road_viols,full
1024,0.0,road_viols,full
1025,42.0,road_viols,full
1026,0.0,road_viols,full
1027,1.0,road_viols,full
1028,0.0,road_viols,full
1029,0.0,road_viols,full
1030,435.0,road_viols,full
1031,44.0,road_viols,full
1032,30.0,road_viols,full
1033,0.0,road_viols,full
1034,0.0,road_viols,full
1035,0.0,road_viols,full
1036,0.0,road_viols,full
1037,101.0,road_viols,full
1038,0.0,road_viols,full
1039,52.0,road_viols,full
1040,30.0,road_viols,full
1041,0.0,road_viols,full
1042,0.0,road_viols,full
1043,0.0,road_viols,full
1044,0.0,road_viols,full
1045,9.0,road_viols,full
1046,0.0,road_viols,full
1047,0.0,road_viols,full
1048,0.0,road_viols,full
1049,0.0,road_viols,full
1050,65.0,road_viols,full
1051,24.0,road_viols,full
1052,0.0,road_viols,full
1053,0.0,road_viols,full
1054,0.0,road_viols,full
1055,0.0,road_viols,full
1056,64.0,road_viols,full
1057,0.0,road_viols,full
1058,141.0,road_viols,full
1059,39.0,road_viols,full
