,value,metric,type
475,-2.9543399101684855,kde,full
476,1.6602695626642308,kde,full
477,-3.1609147119320684,kde,full
478,-3.103214618816554,kde,full
479,-2.7773640363248697,kde,full
480,-3.472004756962925,kde,full
481,-3.548842615069252,kde,full
482,-1.0260468787647599,kde,full
483,-2.8366233421338434,kde,full
484,-3.4165814924942732,kde,full
485,-2.7381342352256786,kde,full
486,-3.4483805816697184,kde,full
487,-3.456729388284569,kde,full
488,-2.593030297907677,kde,full
489,-2.3977872500046766,kde,full
490,-2.8905961698319063,kde,full
491,-2.0129921668610793,kde,full
492,-1.5975038218871003,kde,full
493,1.0604127359112718,kde,full
494,-3.4782982874077444,kde,full
495,-3.2762857838997634,kde,full
496,-1.2286261955454172,kde,full
497,0.0775247838601173,kde,full
498,-3.414138794841677,kde,full
499,-2.256443611919784,kde,full
500,-2.1964958536348997,kde,full
501,-0.8116794921064757,kde,full
502,-2.9902961122975436,kde,full
503,-3.3340160508760754,kde,full
504,-3.231078129613605,kde,full
505,-1.9607008646873545,kde,full
506,-3.306386992774432,kde,full
507,-3.162133557750521,kde,full
508,-5.4346561361229675,kde,full
509,-3.124290742844101,kde,full
510,-1.981381848901373,kde,full
511,-3.508099810920783,kde,full
512,-1.9685770677179515,kde,full
513,-3.095567510931656,kde,full
514,-3.126380575914963,kde,full
515,-1.739327201947777,kde,full
516,-1.0063052752647126,kde,full
517,-3.376218161268321,kde,full
518,-2.2574871492039654,kde,full
519,-2.096635278599444,kde,full
520,-3.256427478929112,kde,full
521,-3.462495572453175,kde,full
522,-2.3270440981906875,kde,full
523,-3.3384253320043804,kde,full
524,-5.617141074627254,kde,full
525,-3.4623000934448465,kde,full
526,-3.0593145849709265,kde,full
527,-3.4728418593802743,kde,full
528,-3.687971964265442,kde,full
529,-3.2249860796784935,kde,full
530,-2.850012382947335,kde,full
531,-0.7580317271758709,kde,full
532,1.7434660321406688,kde,full
533,-3.329458997793659,kde,full
534,-3.34354367215188,kde,full
535,-3.5806490939195728,kde,full
536,-0.133240338196505,kde,full
537,-2.0541433638007542,kde,full
538,-0.43165551099433824,kde,full
539,-3.406087330876482,kde,full
540,-4.997236459958682,kde,full
541,-3.269196563661253,kde,full
542,-1.646686055582228,kde,full
543,0.20960548861127593,kde,full
544,-5.228403355096928,kde,full
545,-1.0308871628304055,kde,full
546,-3.2687395165466753,kde,full
547,-2.1730507942503636,kde,full
548,-2.5978306012014043,kde,full
549,1.837049440836565,kde,full
550,-2.7614263222465,kde,full
551,-3.3596013634074593,kde,full
552,-3.5020503605521567,kde,full
553,-3.2026551910563823,kde,full
554,0.6364344591499017,kde,full
555,-3.1989816056725573,kde,full
556,-5.502507733967409,kde,full
557,-0.04769524019106733,kde,full
558,-0.5908816195244737,kde,full
559,0.791223684244252,kde,full
560,-5.147745838999917,kde,full
561,-2.7694125357341335,kde,full
562,-3.349427973024536,kde,full
563,-3.514798460297971,kde,full
564,-2.3603294249620026,kde,full
565,-3.1190715779326506,kde,full
566,-3.0394920074647036,kde,full
567,-4.622830423398353,kde,full
568,-2.8883966461240234,kde,full
569,-2.9862274210036848,kde,full
570,-2.0173543364064144,kde,full
571,-5.115491264947305,kde,full
572,-3.4025921152817804,kde,full
573,-3.2574219047279724,kde,full
574,-0.8471892682101998,kde,full
575,-3.3420676720577926,kde,full
576,-2.6717773198663783,kde,full
577,-5.583289659194426,kde,full
578,-3.0366217722208186,kde,full
579,-0.10758241642628236,kde,full
580,1.7608811235329813,kde,full
581,-4.821399804304812,kde,full
582,0.21982721039268305,kde,full
583,-3.3277307379571166,kde,full
584,-0.9379501462311791,kde,full
585,0.6521164687983984,kde,full
586,-2.744183264877935,kde,full
587,-0.2082448550138743,kde,full
588,-4.925908732829409,kde,full
589,-2.9293076877765474,kde,full
590,-2.7972348158670286,kde,full
591,0.8959926811989617,kde,full
592,-0.21891592596942488,kde,full
593,-0.5507755608227485,kde,full
594,-2.9390275456048065,kde,full
595,-1.809035716633728,kde,full
596,-3.1978914279255255,kde,full
597,-2.643468299369732,kde,full
598,1.3598630909478855,kde,full
599,0.18328621759939243,kde,full
600,-1.3406525406319743,kde,full
601,-3.1154381168236487,kde,full
602,-2.211574241220161,kde,full
603,-1.0368606605026143,kde,full
604,-1.9213288492348835,kde,full
605,-2.3651005820915163,kde,full
606,1.1852626188718485,kde,full
607,-3.4422814605445753,kde,full
608,-3.2627584940646974,kde,full
